IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
20166;12/4/1967;Obrero;Casado;Enseñanza Media;No;108000;Si;Si;Celular;0;No
28139;17/4/1972;Obrero;Casado;Enseñanza Media;No;108000;Si;No;Celular;0;No
33274;20/4/1975;Trabajador Dependiente;Casado;Enseñanza Media;No;108000;Si;No;Celular;0;No
4029;27/3/1956;Jubilado;Casado;Enseñanza Media;No;107000;No;No;Celular;0;No
8394;2/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;107000;Si;No;Fono Particular;4;No
9222;2/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;107000;No;No;Celular;0;No
9481;3/4/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;107000;Si;No;Emailing;0;No
15502;8/4/1968;Obrero;Casado;Enseñanza Media;No;107000;No;No;Celular;0;No
32348;20/4/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;107000;Si;Si;Celular;0;No
1693;24/3/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;106000;No;No;Celular;1;No
1738;24/3/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;106000;No;No;Celular;4;No
2118;25/3/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;106000;No;No;Celular;0;No
10005;3/4/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;106000;No;Si;Celular;0;No
18520;11/4/1971;Trabajador Independiente;Casado;Enseñanza Media;No;106000;Si;No;Emailing;0;No
27456;17/4/1965;Obrero;Casado;Enseñanza Media;No;106000;Si;No;Fono Particular;0;No
28893;18/4/1966;Obrero;Casado;Enseñanza Media;No;106000;Si;No;Celular;0;No
42753;26/4/1974;Obrero;Casado;Enseñanza Media;No;106000;Si;No;Celular;0;No
4142;28/3/1957;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;No;No;Fono Particular;0;No
7235;31/3/1960;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;No;Si;Celular;0;No
8104;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;No;No;Celular;0;No
15417;8/4/1968;Obrero;Casado;Enseñanza Media;No;105000;Si;Si;Celular;0;No
16295;9/4/1969;Obrero;Casado;Enseñanza Media;Si;105000;Si;No;Celular;0;No
17182;10/4/1970;Obrero;Casado;Enseñanza Media;No;105000;No;Si;Celular;0;No
18213;11/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;No;No;Emailing;0;No
18591;11/4/1971;Trabajador Independiente;Casado;Enseñanza Media;No;105000;No;No;Celular;0;No
20539;13/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;Si;No;Celular;0;No
22272;14/4/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;No;No;Celular;2;No
23555;15/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;No;No;Celular;0;No
24001;15/4/1964;Obrero;Casado;Enseñanza Media;No;105000;Si;No;Celular;2;No
26092;16/4/1965;Obrero;Casado;Enseñanza Media;No;105000;Si;No;Celular;0;No
33874;20/4/1969;Trabajador Dependiente;Casado;Enseñanza Media;No;105000;Si;No;Emailing;0;No
41179;25/4/1974;Trabajador Dependiente;Casado;Enseñanza Media;Si;105000;No;No;Celular;0;No
1454;24/3/1968;Obrero;Casado;Enseñanza Media;No;104000;Si;No;Celular;0;No
2273;25/3/1969;Obrero;Casado;Enseñanza Media;No;104000;Si;No;Celular;0;No
11976;5/4/1965;Obrero;Casado;Enseñanza Media;No;104000;Si;Si;Celular;0;No
13154;6/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;104000;Si;Si;Celular;0;No
17545;10/4/1970;Trabajador Independiente;Casado;Enseñanza Media;No;104000;No;No;Emailing;0;No
17874;10/4/1970;Obrero;Casado;Enseñanza Media;No;104000;Si;No;Celular;0;No
22588;14/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;104000;Si;No;Celular;6;No
22701;14/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;104000;Si;No;Emailing;0;No
23175;14/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;104000;Si;No;Emailing;0;No
40003;24/4/1974;Obrero;Casado;Enseñanza Media;No;104000;Si;No;Celular;0;No
43505;27/4/1977;Trabajador Dependiente;Casado;Enseñanza Media;No;104000;No;No;Emailing;0;No
5256;29/3/1958;Jubilado;Casado;Enseñanza Media;No;103000;Si;Si;Celular;0;No
15284;8/4/1968;Obrero;Casado;Enseñanza Media;No;103000;No;No;Celular;0;No
18217;11/4/1971;Obrero;Casado;Enseñanza Media;No;103000;No;No;Celular;0;No
25545;16/4/1967;Obrero;Casado;Enseñanza Media;No;103000;Si;No;Celular;0;No
30818;19/4/1970;Obrero;Casado;Enseñanza Media;No;103000;Si;Si;Celular;0;No
4575;28/3/1957;Jubilado;Casado;Enseñanza Media;No;102000;Si;No;Fono Particular;1;No
5500;29/3/1958;Jubilado;Casado;Enseñanza Media;No;102000;Si;No;Fono Particular;0;No
10687;4/4/1964;Obrero;Casado;Enseñanza Media;No;102000;No;No;Celular;0;No
21733;13/4/1965;Trabajador Dependiente;Casado;Enseñanza Media;No;102000;No;No;Celular;0;No
26302;16/4/1968;Trabajador Dependiente;Casado;Enseñanza Media;No;102000;Si;No;Celular;0;No
28558;18/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;102000;Si;No;Celular;0;No
42532;26/4/1978;Obrero;Casado;Enseñanza Media;No;102000;No;Si;Celular;0;No
42709;26/4/1978;Trabajador Dependiente;Casado;Enseñanza Media;No;102000;Si;No;Celular;0;No
4457;28/3/1957;Jubilado;Casado;Enseñanza Media;Si;101000;No;Si;Fono Particular;0;No
7742;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;101000;Si;Si;Emailing;0;No
8506;2/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;101000;No;No;Celular;0;No
11288;5/4/1965;Obrero;Casado;Enseñanza Media;No;101000;No;No;Celular;0;No
13734;7/4/1967;Obrero;Casado;Enseñanza Media;No;101000;Si;No;Celular;0;No
17098;10/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;101000;Si;No;Celular;3;No
17789;10/4/1970;Obrero;Casado;Enseñanza Media;No;101000;No;No;Celular;0;No
18304;11/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;101000;Si;No;Emailing;0;No
32403;20/4/1973;Obrero;Casado;Enseñanza Media;No;101000;Si;No;Celular;4;No
34651;21/4/1974;Obrero;Casado;Enseñanza Media;No;101000;Si;No;Celular;0;No
44079;28/4/1981;Obrero;Casado;Enseñanza Media;No;101000;No;Si;Celular;0;No
2638;26/3/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
3893;27/3/1956;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;No;No;Emailing;0;No
5569;29/3/1958;Trabajador Independiente;Casado;Enseñanza Media;No;100000;No;No;Celular;0;No
10183;3/4/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Emailing;0;No
10588;4/4/1964;Obrero;Casado;Enseñanza Media;No;100000;Si;No;Celular;1;No
11459;5/4/1965;Obrero;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
15684;9/4/1969;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
18763;11/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
21026;13/4/1967;Obrero;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
21249;13/4/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
21941;14/4/1968;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
28521;18/4/1972;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;Si;No;Celular;0;No
39962;24/4/1978;Obrero;Casado;Enseñanza Media;No;100000;Si;Si;Celular;2;No
41274;25/4/1979;Obrero;Casado;Enseñanza Media;No;100000;Si;Si;Celular;0;No
43000;26/4/1980;Trabajador Dependiente;Casado;Enseñanza Media;No;100000;No;No;Celular;0;No
24065;15/4/1970;Obrero;Casado;Enseñanza Media;No;99000;No;No;Fono Particular;0;No
25877;16/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;99000;Si;No;Emailing;0;No
35899;21/4/1976;Obrero;Casado;Enseñanza Media;No;99000;Si;No;Celular;0;No
36016;21/4/1976;Trabajador Dependiente;Casado;Enseñanza Media;No;99000;Si;No;Celular;0;No
36554;22/4/1977;Obrero;Casado;Enseñanza Media;No;99000;Si;No;Celular;0;No
18838;11/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;98000;Si;No;Fono Particular;0;No
23247;14/4/1961;Obrero;Casado;Enseñanza Media;No;98000;No;No;Celular;0;No
27510;17/4/1964;Obrero;Casado;Enseñanza Media;No;98000;Si;No;Celular;1;No
29587;18/4/1965;Obrero;Casado;Enseñanza Media;No;98000;Si;No;Celular;0;No
34629;21/4/1968;Obrero;Casado;Enseñanza Media;Si;98000;No;Si;Celular;0;No
3818;27/3/1956;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
18029;11/4/1971;Trabajador Independiente;Casado;Enseñanza Media;No;97000;No;No;Celular;0;No
20451;12/4/1960;Obrero;Casado;Enseñanza Media;No;97000;No;Si;Celular;0;No
24187;15/4/1963;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
36125;21/4/1969;Trabajador Dependiente;Casado;Enseñanza Media;No;97000;Si;No;Celular;1;No
37633;22/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;97000;Si;No;Emailing;0;No
40518;24/4/1972;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
40968;24/4/1972;Trabajador Dependiente;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
42188;26/4/1974;Obrero;Casado;Enseñanza Media;No;97000;Si;Si;Celular;0;No
44320;28/4/1976;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
5590;29/3/1958;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;No;No;Fono Particular;0;No
14752;8/4/1968;Obrero;Casado;Enseñanza Media;No;96000;Si;No;Celular;2;No
15744;9/4/1969;Obrero;Casado;Enseñanza Media;No;96000;Si;No;Celular;0;No
19100;11/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;Si;No;Celular;2;No
20006;12/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;Si;No;Emailing;0;No
24947;16/4/1965;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;No;No;Celular;3;No
25063;16/4/1965;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;No;No;Celular;2;No
27337;17/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;No;No;Celular;1;No
27342;17/4/1966;Trabajador Independiente;Casado;Enseñanza Media;No;96000;No;No;Celular;0;No
27944;17/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;No;No;Celular;0;No
30937;19/4/1968;Trabajador Dependiente;Casado;Enseñanza Media;No;96000;No;No;Celular;0;No
4892;28/3/1957;Trabajador Dependiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
8464;2/4/1962;Trabajador Independiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
9541;3/4/1963;Obrero;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
16813;10/4/1970;Obrero;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
18160;11/4/1971;Trabajador Independiente;Casado;Enseñanza Media;No;95000;No;No;Celular;0;No
20796;13/4/1963;Obrero;Casado;Enseñanza Media;No;95000;No;Si;Celular;0;No
32126;19/4/1969;Trabajador Dependiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;22;No
32205;20/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
32525;20/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;1;No
34103;21/4/1971;Obrero;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
35162;21/4/1971;Obrero;Casado;Enseñanza Media;No;95000;Si;No;Fono Particular;2;No
6527;31/3/1960;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;No;No;Celular;14;No
7841;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;No;No;Celular;0;No
8256;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;No;No;Celular;10;No
8281;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;No;No;Celular;13;No
8300;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;No;No;Celular;1;No
17330;10/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;Si;Si;Fono Particular;0;No
20556;13/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;Si;94000;No;No;Celular;0;No
22230;14/4/1965;Obrero;Casado;Enseñanza Media;No;94000;Si;Si;Celular;0;No
29333;18/4/1969;Obrero;Casado;Enseñanza Media;No;94000;Si;No;Celular;0;No
42829;26/4/1977;Trabajador Dependiente;Casado;Enseñanza Media;No;94000;Si;No;Emailing;0;No
44447;29/4/1980;Obrero;Casado;Enseñanza Media;No;94000;Si;No;Celular;0;No
44833;30/4/1981;Obrero;Casado;Enseñanza Media;No;94000;Si;No;Celular;0;No
86;3/3/1945;Jubilado;Casado;Enseñanza Media;No;93000;No;No;Celular;0;No
5323;29/3/1958;Obrero;Casado;Enseñanza Media;No;93000;No;Si;Celular;0;No
10532;4/4/1964;Obrero;Casado;Enseñanza Media;No;93000;No;No;Fono Particular;0;No
16478;9/4/1969;Obrero;Casado;Enseñanza Media;No;93000;No;No;Celular;0;No
22465;14/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;93000;Si;No;Celular;0;No
33184;20/4/1972;Obrero;Casado;Enseñanza Media;No;93000;No;No;Fono Particular;0;No
34672;21/4/1973;Trabajador Dependiente;Casado;Enseñanza Media;No;93000;Si;No;Emailing;0;No
40958;24/4/1976;Trabajador Dependiente;Casado;Enseñanza Media;No;93000;Si;Si;Celular;0;No
2110;25/3/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;92000;Si;No;Celular;1;No
2739;26/3/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;92000;Si;No;Emailing;0;No
3675;27/3/1956;Trabajador Dependiente;Casado;Enseñanza Media;No;92000;No;Si;Celular;0;No
37289;22/4/1975;Obrero;Casado;Enseñanza Media;No;92000;Si;No;Fono Particular;0;No
37679;22/4/1975;Obrero;Casado;Enseñanza Media;No;92000;Si;No;Celular;0;No
37954;22/4/1975;Obrero;Casado;Enseñanza Media;No;92000;Si;No;Celular;0;No
451;13/3/1953;Jubilado;Casado;Enseñanza Media;No;91000;No;No;Fono Particular;0;No
3910;27/3/1956;Jubilado;Casado;Enseñanza Media;No;91000;No;Si;Fono Particular;0;No
7409;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;91000;Si;No;Emailing;0;No
9247;2/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;91000;No;No;Celular;0;No
11368;5/4/1965;Trabajador Independiente;Casado;Enseñanza Media;No;91000;No;No;Celular;0;No
17595;10/4/1970;Obrero;Casado;Enseñanza Media;No;91000;Si;No;Celular;0;No
24806;16/4/1970;Obrero;Casado;Enseñanza Media;No;91000;Si;No;Celular;0;No
32826;20/4/1974;Obrero;Casado;Enseñanza Media;No;91000;Si;No;Celular;0;No
1607;24/3/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;90000;Si;No;Celular;0;No
10900;4/4/1964;Obrero;Casado;Enseñanza Media;No;90000;Si;No;Celular;0;No
15184;8/4/1968;Obrero;Casado;Enseñanza Media;No;90000;Si;No;Celular;0;No
26999;17/4/1972;Trabajador Dependiente;Casado;Enseñanza Media;No;90000;No;No;Emailing;0;No
30220;19/4/1974;Obrero;Casado;Enseñanza Media;No;90000;Si;No;Celular;0;No
32887;20/4/1975;Trabajador Dependiente;Casado;Enseñanza Media;No;90000;Si;No;Celular;2;No
32902;20/4/1975;Trabajador Dependiente;Casado;Enseñanza Media;No;90000;Si;No;Celular;0;No
38121;22/4/1977;Trabajador Dependiente;Casado;Enseñanza Media;No;90000;No;No;Celular;0;No
39011;23/4/1978;Obrero;Casado;Enseñanza Media;No;90000;Si;No;Celular;0;No
1063;23/3/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;89000;No;No;Celular;2;No
1141;23/3/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;89000;No;No;Celular;3;No
1776;24/3/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;89000;No;No;Celular;0;No
5338;29/3/1958;Obrero;Casado;Enseñanza Media;No;89000;Si;No;Celular;0;No
10604;4/4/1964;Obrero;Casado;Enseñanza Media;No;89000;Si;No;Celular;0;No
13595;7/4/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;89000;Si;No;Emailing;0;No
28282;17/4/1964;Obrero;Casado;Enseñanza Media;No;89000;Si;No;Celular;2;No
29450;18/4/1965;Obrero;Casado;Enseñanza Media;No;89000;Si;No;Celular;0;No
33954;20/4/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;89000;No;No;Fono Particular;0;No
33994;20/4/1967;Obrero;Casado;Enseñanza Media;No;89000;Si;No;Celular;0;No
37772;22/4/1969;Trabajador Dependiente;Casado;Enseñanza Media;No;89000;No;No;Emailing;0;No
5862;30/3/1959;Trabajador Dependiente;Casado;Enseñanza Media;No;88000;Si;No;Emailing;0;No
14791;8/4/1968;Trabajador Dependiente;Casado;Enseñanza Media;No;88000;Si;No;Celular;0;No
16428;9/4/1969;Obrero;Casado;Enseñanza Media;No;88000;Si;No;Celular;0;No
18693;11/4/1971;Obrero;Casado;Enseñanza Media;No;88000;Si;No;Celular;0;No
30792;19/4/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;88000;Si;Si;Emailing;0;No
33480;20/4/1968;Obrero;Casado;Enseñanza Media;No;88000;Si;No;Celular;0;No
36715;22/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;88000;Si;Si;Celular;0;No
122;4/3/1949;Jubilado;Casado;Enseñanza Media;No;87000;No;No;Fono Particular;0;No
2532;25/3/1970;Obrero;Casado;Enseñanza Media;No;87000;No;No;Celular;0;No
14576;8/4/1968;Obrero;Casado;Enseñanza Media;No;87000;Si;No;Celular;3;No
16103;9/4/1969;Obrero;Casado;Enseñanza Media;No;87000;Si;No;Celular;0;No
17015;10/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;87000;No;No;Celular;0;No
20561;13/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;87000;Si;Si;Celular;0;No
21321;13/4/1962;Obrero;Casado;Enseñanza Media;No;87000;Si;No;Celular;0;No
21331;13/4/1962;Trabajador Dependiente;Casado;Enseñanza Media;No;87000;Si;Si;Celular;4;No
22359;14/4/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;87000;No;No;Celular;0;No
28753;18/4/1967;Obrero;Casado;Enseñanza Media;No;87000;No;No;Celular;0;No
31944;19/4/1968;Trabajador Dependiente;Casado;Enseñanza Media;No;87000;No;No;Celular;0;No
40929;24/4/1973;Obrero;Casado;Enseñanza Media;No;87000;Si;No;Celular;0;No
1064;23/3/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;No;No;Celular;0;No
1139;23/3/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;No;No;Celular;1;No
10533;4/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;Si;Si;Celular;0;No
11416;5/4/1965;Obrero;Casado;Enseñanza Media;No;86000;Si;No;Celular;0;No
18114;11/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;Si;No;Celular;0;No
25645;16/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;No;No;Celular;0;No
28841;18/4/1968;Obrero;Casado;Enseñanza Media;No;86000;No;No;Celular;2;No
30113;18/4/1968;Obrero;Casado;Enseñanza Media;No;86000;No;No;Celular;0;No
33591;20/4/1970;Obrero;Casado;Enseñanza Media;No;86000;Si;No;Celular;0;No
34355;21/4/1971;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;Si;No;Emailing;0;No
37536;22/4/1972;Trabajador Dependiente;Casado;Enseñanza Media;No;86000;Si;Si;Emailing;0;No
41393;25/4/1975;Obrero;Casado;Enseñanza Media;No;86000;Si;Si;Celular;0;No
5506;29/3/1958;Jubilado;Casado;Enseñanza Media;No;85000;No;No;Fono Particular;0;No
16213;9/4/1969;Obrero;Casado;Enseñanza Media;No;85000;Si;No;Celular;0;No
17375;10/4/1970;Obrero;Casado;Enseñanza Media;No;85000;Si;No;Celular;5;No
39171;23/4/1974;Trabajador Dependiente;Casado;Enseñanza Media;No;85000;Si;Si;Celular;0;No
40966;24/4/1975;Trabajador Dependiente;Casado;Enseñanza Media;No;85000;Si;No;Celular;0;No
3836;27/3/1956;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;Si;No;Emailing;0;No
9336;3/4/1963;Obrero;Casado;Enseñanza Media;No;84000;Si;No;Celular;0;No
12722;6/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;No;No;Fono Particular;0;No
13669;7/4/1967;Obrero;Casado;Enseñanza Media;No;84000;Si;No;Celular;0;No
20712;13/4/1965;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;Si;Si;Emailing;0;No
23476;15/4/1967;Obrero;Casado;Enseñanza Media;No;84000;No;Si;Fono Particular;0;No
27340;17/4/1969;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;No;No;Celular;0;No
36616;22/4/1974;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;Si;No;Celular;0;No
41947;25/4/1977;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;Si;Si;Celular;0;No
4507;28/3/1957;Trabajador Dependiente;Casado;Enseñanza Media;No;83000;No;No;Celular;0;No
13558;7/4/1967;Obrero;Casado;Enseñanza Media;No;83000;No;No;Celular;0;No
25518;16/4/1969;Obrero;Casado;Enseñanza Media;No;83000;Si;No;Celular;0;No
41983;25/4/1978;Obrero;Casado;Enseñanza Media;No;83000;Si;No;Celular;0;No
44751;30/4/1983;Trabajador Dependiente;Casado;Enseñanza Media;No;83000;Si;No;Celular;1;No
44913;1/5/1984;Trabajador Dependiente;Casado;Enseñanza Media;No;83000;Si;No;Emailing;0;No
2177;25/3/1965;Trabajador Dependiente;Casado;Enseñanza Media;No;82000;No;No;Celular;0;No
7478;1/4/1961;Trabajador Dependiente;Casado;Enseñanza Media;No;82000;Si;Si;Fono Particular;0;No
10891;4/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;82000;Si;No;Emailing;0;No
15125;8/4/1968;Obrero;Casado;Enseñanza Media;No;82000;Si;No;Celular;0;No
27489;17/4/1971;Obrero;Casado;Enseñanza Media;No;82000;Si;No;Celular;0;No
33018;20/4/1974;Trabajador Dependiente;Casado;Enseñanza Media;No;82000;Si;No;Celular;0;No
4107;27/3/1956;Jubilado;Casado;Enseñanza Media;No;81000;No;No;Celular;0;No
11018;4/4/1964;Trabajador Dependiente;Casado;Enseñanza Media;No;81000;No;Si;Emailing;0;No
19726;12/4/1967;Trabajador Dependiente;Casado;Enseñanza Media;No;81000;Si;No;Celular;0;No
22139;14/4/1969;Trabajador Independiente;Casado;Enseñanza Media;No;81000;No;Si;Celular;0;No
30256;19/4/1974;Trabajador Dependiente;Casado;Enseñanza Media;No;81000;Si;Si;Celular;0;No
19493;12/4/1959;Trabajador Dependiente;Casado;Enseñanza Media;No;80000;No;No;Celular;0;No
24853;16/4/1963;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;5;No
25304;16/4/1963;Trabajador Dependiente;Casado;Enseñanza Media;No;80000;No;No;Celular;0;No
28241;17/4/1964;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;4;No
28324;18/4/1965;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;1;No
29126;18/4/1965;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;2;No
29561;18/4/1965;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;0;No
30272;19/4/1966;Trabajador Dependiente;Casado;Enseñanza Media;No;80000;No;Si;Celular;0;No
30575;19/4/1966;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;0;No
36622;22/4/1969;Obrero;Casado;Enseñanza Media;No;80000;Si;Si;Celular;0;No
38744;23/4/1970;Trabajador Dependiente;Casado;Enseñanza Media;No;80000;Si;No;Emailing;0;No
